QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>25</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,80 ns,NOT HTML
ANSWER,100,^\s*80\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>40</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,50 ns,NOT HTML
ANSWER,100,^\s*50\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>50</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,40 ns,NOT HTML
ANSWER,100,^\s*40\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>100</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,20 ns,NOT HTML
ANSWER,100,^\s*20\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>125</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,16 ns,NOT HTML
ANSWER,100,^\s*16\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>200</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,10 ns,NOT HTML
ANSWER,100,^\s*10\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>250</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,8 ns,NOT HTML
ANSWER,100,^\s*8\s*[^0-9]*\s*$,regexp


NewQuestion,SA
Title,Minimum Changing Interval of Input
QuestionText,"<p> Suppose a system is designed where the asynchronous input         <i>A</i> shown above goes through a 2-FF synchronizer, and the result         <i>S</i> is used throughout the rest of the system.</p>         <p>The clock frequency is <b>500</b> MHz. What is the minimum time interval         in <b>nanoseconds</b> at which A should be allowed to change?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/synch.png
Feedback,4 ns,NOT HTML
ANSWER,100,^\s*4\s*[^0-9]*\s*$,regexp


