QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>0---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>0---> in9                  |<br>1---> in10                 |<br>0---> in11                 |<br>1---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>0100----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,100,1,HTML
OPTION,0,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>0---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>0---> in9                  |<br>1---> in10                 |<br>0---> in11                 |<br>1---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> 1<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,0110,HTML
OPTION,1,1100,HTML
OPTION,0,1111,HTML
OPTION,1,1000,HTML
OPTION,0,1110,HTML
OPTION,0,1011,HTML
OPTION,1,1101,HTML
OPTION,1,0100,HTML
OPTION,1,0101,HTML
OPTION,0,1001,HTML
OPTION,0,0111,HTML
OPTION,0,0010,HTML
OPTION,0,0011,HTML
OPTION,1,1010,HTML
OPTION,0,0001,HTML
OPTION,1,0000,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>0---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>1---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>1---> in9                  |<br>1---> in10                 |<br>0---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>0101----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,0,0,HTML
OPTION,100,1,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>0---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>1---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>1---> in9                  |<br>1---> in10                 |<br>0---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> 1<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,1001,HTML
OPTION,1,0011,HTML
OPTION,0,1000,HTML
OPTION,0,0010,HTML
OPTION,1,0111,HTML
OPTION,1,1100,HTML
OPTION,0,1011,HTML
OPTION,0,0000,HTML
OPTION,1,0101,HTML
OPTION,1,0110,HTML
OPTION,1,1111,HTML
OPTION,0,0001,HTML
OPTION,1,1110,HTML
OPTION,0,1101,HTML
OPTION,1,0100,HTML
OPTION,1,1010,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>0---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>1---> in3                  |<br>0---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>1---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>0---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>0---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>0110----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,100,0,HTML
OPTION,0,1,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>0---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>1---> in3                  |<br>0---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>1---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>0---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>0---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> 0<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,1101,HTML
OPTION,1,0001,HTML
OPTION,1,1010,HTML
OPTION,1,0110,HTML
OPTION,0,1100,HTML
OPTION,0,0011,HTML
OPTION,1,1110,HTML
OPTION,0,1000,HTML
OPTION,1,0000,HTML
OPTION,0,1111,HTML
OPTION,1,1011,HTML
OPTION,0,0101,HTML
OPTION,0,0010,HTML
OPTION,0,1001,HTML
OPTION,0,0111,HTML
OPTION,1,0100,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>0---> in4                  |<br>1---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>1---> in11                 |<br>0---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>0111----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,0,1,HTML
OPTION,100,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>0---> in4                  |<br>1---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>1---> in11                 |<br>0---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> 0<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,0000,HTML
OPTION,0,1111,HTML
OPTION,1,0100,HTML
OPTION,1,0001,HTML
OPTION,0,1011,HTML
OPTION,0,1001,HTML
OPTION,1,1110,HTML
OPTION,0,1000,HTML
OPTION,0,1101,HTML
OPTION,0,0101,HTML
OPTION,1,1100,HTML
OPTION,1,0010,HTML
OPTION,0,0110,HTML
OPTION,1,1010,HTML
OPTION,1,0111,HTML
OPTION,0,0011,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>0---> in3                  |<br>0---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>0---> in9                  |<br>1---> in10                 |<br>1---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1000----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,100,0,HTML
OPTION,0,1,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>0---> in3                  |<br>0---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>0---> in9                  |<br>1---> in10                 |<br>1---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> 0<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,1101,HTML
OPTION,1,0001,HTML
OPTION,0,0010,HTML
OPTION,0,1010,HTML
OPTION,0,1100,HTML
OPTION,1,0011,HTML
OPTION,0,0111,HTML
OPTION,1,0110,HTML
OPTION,1,1001,HTML
OPTION,0,1110,HTML
OPTION,1,1000,HTML
OPTION,0,0101,HTML
OPTION,1,0100,HTML
OPTION,0,1111,HTML
OPTION,0,0000,HTML
OPTION,0,1011,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>0---> in3                  |<br>0---> in4                  |<br>0---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>0---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>0---> in11                 |<br>0---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1001----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,100,1,HTML
OPTION,0,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>0---> in3                  |<br>0---> in4                  |<br>0---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>0---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>0---> in11                 |<br>0---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> 1<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,1000,HTML
OPTION,0,1100,HTML
OPTION,1,0010,HTML
OPTION,1,1101,HTML
OPTION,0,0111,HTML
OPTION,1,0000,HTML
OPTION,1,1001,HTML
OPTION,0,0001,HTML
OPTION,0,1010,HTML
OPTION,0,0100,HTML
OPTION,0,1110,HTML
OPTION,0,1011,HTML
OPTION,0,0011,HTML
OPTION,0,0101,HTML
OPTION,0,1111,HTML
OPTION,1,0110,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>0---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>1---> in9                  |<br>1---> in10                 |<br>1---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1010----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,100,1,HTML
OPTION,0,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>0---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>1---> in9                  |<br>1---> in10                 |<br>1---> in11                 |<br>1---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> 1<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,0011,HTML
OPTION,0,0110,HTML
OPTION,1,1001,HTML
OPTION,1,0111,HTML
OPTION,1,1110,HTML
OPTION,0,0001,HTML
OPTION,1,1100,HTML
OPTION,1,1010,HTML
OPTION,0,0101,HTML
OPTION,0,0010,HTML
OPTION,1,0000,HTML
OPTION,0,1111,HTML
OPTION,1,1011,HTML
OPTION,0,1101,HTML
OPTION,0,1000,HTML
OPTION,1,0100,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>1---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>0---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>0---> in9                  |<br>1---> in10                 |<br>0---> in11                 |<br>0---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1011----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,0,1,HTML
OPTION,100,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>1---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>0---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>0---> in9                  |<br>1---> in10                 |<br>0---> in11                 |<br>0---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> 0<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,0110,HTML
OPTION,0,0001,HTML
OPTION,1,1100,HTML
OPTION,0,0011,HTML
OPTION,1,1111,HTML
OPTION,1,1101,HTML
OPTION,0,1110,HTML
OPTION,1,0010,HTML
OPTION,1,0101,HTML
OPTION,1,1011,HTML
OPTION,0,0100,HTML
OPTION,1,0111,HTML
OPTION,1,1001,HTML
OPTION,0,1010,HTML
OPTION,0,0000,HTML
OPTION,0,1000,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>0---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>0---> in9                  |<br>0---> in10                 |<br>1---> in11                 |<br>0---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1100----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,0,1,HTML
OPTION,100,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>1---> in2                  |<br>0---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>0---> in6                  |<br>1---> in7                  |<br>0---> in8                  |<br>0---> in9                  |<br>0---> in10                 |<br>1---> in11                 |<br>0---> in12                 |<br>0---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> 0<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,1010,HTML
OPTION,0,1011,HTML
OPTION,1,1101,HTML
OPTION,0,0111,HTML
OPTION,1,0110,HTML
OPTION,0,1110,HTML
OPTION,0,0010,HTML
OPTION,0,1111,HTML
OPTION,0,0000,HTML
OPTION,1,1001,HTML
OPTION,1,1100,HTML
OPTION,1,1000,HTML
OPTION,1,0001,HTML
OPTION,0,0100,HTML
OPTION,1,0011,HTML
OPTION,0,0101,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>1---> in11                 |<br>1---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1101----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,0,0,HTML
OPTION,100,1,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>1---> in0                  |<br>0---> in1                  |<br>0---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>1---> in5                  |<br>1---> in6                  |<br>0---> in7                  |<br>1---> in8                  |<br>1---> in9                  |<br>0---> in10                 |<br>1---> in11                 |<br>1---> in12                 |<br>1---> in13                 |<br>0---> in14                 |<br>0---> in15                 |<br>  |                   Out ---> 1<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,1100,HTML
OPTION,0,0001,HTML
OPTION,1,0011,HTML
OPTION,1,0101,HTML
OPTION,1,0100,HTML
OPTION,1,1011,HTML
OPTION,0,1010,HTML
OPTION,1,1001,HTML
OPTION,0,0111,HTML
OPTION,0,1111,HTML
OPTION,0,0010,HTML
OPTION,1,0000,HTML
OPTION,1,0110,HTML
OPTION,1,1000,HTML
OPTION,0,1110,HTML
OPTION,1,1101,HTML


NewQuestion,MC
Title,three_input_mux
QuestionText,<p>What is the output for the following mux? <br> <pre>  +------------------------+ <br>  |           Mux          |<br>0---> in0                  |<br>1---> in1                  |<br>1---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>0---> in5                  |<br>1---> in6                  |<br>1---> in7                  |<br>1---> in8                  |<br>0---> in9                  |<br>0---> in10                 |<br>0---> in11                 |<br>0---> in12                 |<br>1---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> X<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>1110----------!</pre></p>,HTML
Points,10
Difficulty,1
OPTION,100,1,HTML
OPTION,0,0,HTML


NewQuestion,MS
Title,three_input_mux
QuestionText,"<p>What are the possible select input signals, abc, for the following mux? <pre>  +------------------------+ <br>  |           Mux          |<br>0---> in0                  |<br>1---> in1                  |<br>1---> in2                  |<br>1---> in3                  |<br>1---> in4                  |<br>0---> in5                  |<br>1---> in6                  |<br>1---> in7                  |<br>1---> in8                  |<br>0---> in9                  |<br>0---> in10                 |<br>0---> in11                 |<br>0---> in12                 |<br>1---> in13                 |<br>1---> in14                 |<br>1---> in15                 |<br>  |                   Out ---> 1<br>  |        sel[3:0]        |<br>  |         //_\          |<br>  +-----------|------------+<br>              |<br>XXXX----------!</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,0000,HTML
OPTION,0,1011,HTML
OPTION,0,1001,HTML
OPTION,1,0111,HTML
OPTION,1,0001,HTML
OPTION,1,1110,HTML
OPTION,1,0100,HTML
OPTION,0,1010,HTML
OPTION,1,0010,HTML
OPTION,1,0110,HTML
OPTION,1,1101,HTML
OPTION,1,1111,HTML
OPTION,0,0101,HTML
OPTION,1,0011,HTML
OPTION,0,1100,HTML
OPTION,1,1000,HTML


NewQuestion,MC
Title,three_input_mux
