Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 001 and has an input             sequence of 10011010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 001 and has an input             sequence of 11010111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 10111001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 00100110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 10001001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 01111010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,111,NOT HTML
ANSWER,100,^[^0-9]*111[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 00010111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 10111011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,011,NOT HTML
ANSWER,100,^[^0-9]*011[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 01100010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 11000001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 00110111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 01101000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,111,NOT HTML
ANSWER,100,^[^0-9]*111[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 10010110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 10101000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 10110011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,011,NOT HTML
ANSWER,100,^[^0-9]*011[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 00001001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 11100011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,011,NOT HTML
ANSWER,100,^[^0-9]*011[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 10000011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 00001110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 11111100, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 00110000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 11110111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 00100011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,011,NOT HTML
ANSWER,100,^[^0-9]*011[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 11001011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 01110100, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 01011010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,101,NOT HTML
ANSWER,100,^[^0-9]*101[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 11101111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 11000000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 11000111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 01111000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 01101110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,101,NOT HTML
ANSWER,100,^[^0-9]*101[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 01111001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


