Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-1.0.1.01....0.....1.*,regexp


NewQuestion,SA
Title,1_ideal_circuit
QuestionText,"<p> The above circuit is ideal and ignores gate delays.             Click on the link below to open the problem in Watson Wiki.             Complete the timing diagram, and then paste all the code             into the answer box. </p> <p> <a href=""https://watsonwiki.binghamton.edu/wavedrom/editor.html?%7B%20head%3A%7Btext%3A%27Topic%2013%20Question%201%27%7D%2C%0Asignal%3A%0A%5B%0A%7Bname%3A%20%22a%22%2C%20wave%3A%20%221...0....10........1%22%7D%2C%7Bname%3A%20%22b%22%2C%20wave%3A%20%221.0............1.0..%22%7D%2C%7Bname%3A%20%22a%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22ab%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22a%27b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22F%22%2C%20wave%3A%20%27%27%7D%2C%5D%2C%0A%20%20foot%3A%7Btock%3A1%7D%0A%7D"" target=""_blank"">WaveDrom Link</a> </p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-01..0....10....1.0..*,regexp


NewQuestion,SA
Title,1_ideal_circuit
QuestionText,"<p> The above circuit is ideal and ignores gate delays.             Click on the link below to open the problem in Watson Wiki.             Complete the timing diagram, and then paste all the code             into the answer box. </p> <p> <a href=""https://watsonwiki.binghamton.edu/wavedrom/editor.html?%7B%20head%3A%7Btext%3A%27Topic%2013%20Question%201%27%7D%2C%0Asignal%3A%0A%5B%0A%7Bname%3A%20%22a%22%2C%20wave%3A%20%221......0....1.0.....%22%7D%2C%7Bname%3A%20%22b%22%2C%20wave%3A%20%221............0.1....%22%7D%2C%7Bname%3A%20%22a%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22ab%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22a%27b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22F%22%2C%20wave%3A%20%27%27%7D%2C%5D%2C%0A%20%20foot%3A%7Btock%3A1%7D%0A%7D"" target=""_blank"">WaveDrom Link</a> </p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-0.....1....01.0.....*,regexp


NewQuestion,SA
Title,1_ideal_circuit
QuestionText,"<p> The above circuit is ideal and ignores gate delays.             Click on the link below to open the problem in Watson Wiki.             Complete the timing diagram, and then paste all the code             into the answer box. </p> <p> <a href=""https://watsonwiki.binghamton.edu/wavedrom/editor.html?%7B%20head%3A%7Btext%3A%27Topic%2013%20Question%201%27%7D%2C%0Asignal%3A%0A%5B%0A%7Bname%3A%20%22a%22%2C%20wave%3A%20%221..01.......0.......%22%7D%2C%7Bname%3A%20%22b%22%2C%20wave%3A%20%220...1.........0..1..%22%7D%2C%7Bname%3A%20%22a%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22ab%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22a%27b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22F%22%2C%20wave%3A%20%27%27%7D%2C%5D%2C%0A%20%20foot%3A%7Btock%3A1%7D%0A%7D"" target=""_blank"">WaveDrom Link</a> </p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-01.0......10........*,regexp


NewQuestion,SA
Title,1_ideal_circuit
QuestionText,"<p> The above circuit is ideal and ignores gate delays.             Click on the link below to open the problem in Watson Wiki.             Complete the timing diagram, and then paste all the code             into the answer box. </p> <p> <a href=""https://watsonwiki.binghamton.edu/wavedrom/editor.html?%7B%20head%3A%7Btext%3A%27Topic%2013%20Question%201%27%7D%2C%0Asignal%3A%0A%5B%0A%7Bname%3A%20%22a%22%2C%20wave%3A%20%221..01...........0...%22%7D%2C%7Bname%3A%20%22b%22%2C%20wave%3A%20%221...............01..%22%7D%2C%7Bname%3A%20%22a%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22ab%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22a%27b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22F%22%2C%20wave%3A%20%27%27%7D%2C%5D%2C%0A%20%20foot%3A%7Btock%3A1%7D%0A%7D"" target=""_blank"">WaveDrom Link</a> </p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-0.10..........10....*,regexp


NewQuestion,SA
Title,1_ideal_circuit
QuestionText,"<p> The above circuit is ideal and ignores gate delays.             Click on the link below to open the problem in Watson Wiki.             Complete the timing diagram, and then paste all the code             into the answer box. </p> <p> <a href=""https://watsonwiki.binghamton.edu/wavedrom/editor.html?%7B%20head%3A%7Btext%3A%27Topic%2013%20Question%201%27%7D%2C%0Asignal%3A%0A%5B%0A%7Bname%3A%20%22a%22%2C%20wave%3A%20%221.0..1......0......1%22%7D%2C%7Bname%3A%20%22b%22%2C%20wave%3A%20%221.........01........%22%7D%2C%7Bname%3A%20%22a%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22ab%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22a%27b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22F%22%2C%20wave%3A%20%27%27%7D%2C%5D%2C%0A%20%20foot%3A%7Btock%3A1%7D%0A%7D"" target=""_blank"">WaveDrom Link</a> </p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-01..0....101........*,regexp


NewQuestion,SA
Title,1_ideal_circuit
QuestionText,"<p> The above circuit is ideal and ignores gate delays.             Click on the link below to open the problem in Watson Wiki.             Complete the timing diagram, and then paste all the code             into the answer box. </p> <p> <a href=""https://watsonwiki.binghamton.edu/wavedrom/editor.html?%7B%20head%3A%7Btext%3A%27Topic%2013%20Question%201%27%7D%2C%0Asignal%3A%0A%5B%0A%7Bname%3A%20%22a%22%2C%20wave%3A%20%221....01..........01.%22%7D%2C%7Bname%3A%20%22b%22%2C%20wave%3A%20%221......01......010..%22%7D%2C%7Bname%3A%20%22a%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22ab%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22a%27b%27%22%2C%20wave%3A%20%27%27%7D%2C%7Bname%3A%20%22F%22%2C%20wave%3A%20%27%27%7D%2C%5D%2C%0A%20%20foot%3A%7Btock%3A1%7D%0A%7D"" target=""_blank"">WaveDrom Link</a> </p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/ideal.png
ANSWER,100,(?i).*name.*f.*wave.*-0...1010......1.0...*,regexp


