Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 001 and has an input             sequence of 01111000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 001 and has an input             sequence of 00001100, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,101,NOT HTML
ANSWER,100,^[^0-9]*101[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 11111001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 01000001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 10010000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 01000010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 010 and has an input             sequence of 01011110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,101,NOT HTML
ANSWER,100,^[^0-9]*101[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 11100011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,011,NOT HTML
ANSWER,100,^[^0-9]*011[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 10010001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 00101001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 01000110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 011 and has an input             sequence of 11110011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 10001101, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 11011000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 10110000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 11111001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 100 and has an input             sequence of 11011111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 10001110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 01010011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 11011010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,101,NOT HTML
ANSWER,100,^[^0-9]*101[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 11101011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 101 and has an input             sequence of 00101010, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,111,NOT HTML
ANSWER,100,^[^0-9]*111[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 11011100, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 00011000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 11110111, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 01001000, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,000,NOT HTML
ANSWER,100,^[^0-9]*000[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 110 and has an input             sequence of 11110001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 00110100, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,010,NOT HTML
ANSWER,100,^[^0-9]*010[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 01011110, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,101,NOT HTML
ANSWER,100,^[^0-9]*101[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 01010011, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,011,NOT HTML
ANSWER,100,^[^0-9]*011[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 00110001, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,001,NOT HTML
ANSWER,100,^[^0-9]*001[^0-9]*$,regexp


NewQuestion,SA
Title,Follow FSM Pattern
QuestionText,"<p>If the FSM above starts in state 111 and has an input             sequence of 01100101, what state will it end in?</p>",HTML
Points,10
Difficulty,1
Image,/imagepools/quantumbeef/FSM_19_E.png
Feedback,100,NOT HTML
ANSWER,100,^[^0-9]*100[^0-9]*$,regexp


