NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>For the following decoder, which output(s): are high? <br> <pre>  +------------------------+ <br>  |        Decoder         |<br>1--->in0             Out0 ---> ?<br>1--->in1             Out1 ---> ?<br>0--->in2             Out2 ---> ?<br>  |                  Out3 ---> ?<br>  |                  Out4 ---> ?<br>  |                  Out5 ---> ?<br>  |                  Out6 ---> ?<br>  |                  Out7 ---> ?<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,Out0,HTML
OPTION,0,Out4,HTML
OPTION,0,Out1,HTML
OPTION,0,Out2,HTML
OPTION,0,Out5,HTML
OPTION,0,Out7,HTML
OPTION,1,Out3,HTML
OPTION,0,Out6,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>What is the binary input, abc, for the following : decoder? <pre>  +------------------------+ <br>  |        Decoder         |<br>c--->in0             Out0 ---> 0<br>b--->in1             Out1 ---> 0<br>a--->in2             Out2 ---> 0<br>  |                  Out3 ---> 1<br>  |                  Out4 ---> 0<br>  |                  Out5 ---> 0<br>  |                  Out6 ---> 0<br>  |                  Out7 ---> 0<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,101,HTML
OPTION,1,011,HTML
OPTION,0,110,HTML
OPTION,0,010,HTML
OPTION,0,100,HTML
OPTION,0,000,HTML
OPTION,0,001,HTML
OPTION,0,111,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>For the following decoder, which output(s): are high? <br> <pre>  +------------------------+ <br>  |        Decoder         |<br>0--->in0             Out0 ---> ?<br>0--->in1             Out1 ---> ?<br>1--->in2             Out2 ---> ?<br>  |                  Out3 ---> ?<br>  |                  Out4 ---> ?<br>  |                  Out5 ---> ?<br>  |                  Out6 ---> ?<br>  |                  Out7 ---> ?<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,Out1,HTML
OPTION,0,Out7,HTML
OPTION,0,Out0,HTML
OPTION,0,Out3,HTML
OPTION,0,Out2,HTML
OPTION,1,Out4,HTML
OPTION,0,Out6,HTML
OPTION,0,Out5,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>What is the binary input, abc, for the following : decoder? <pre>  +------------------------+ <br>  |        Decoder         |<br>c--->in0             Out0 ---> 0<br>b--->in1             Out1 ---> 0<br>a--->in2             Out2 ---> 0<br>  |                  Out3 ---> 0<br>  |                  Out4 ---> 1<br>  |                  Out5 ---> 0<br>  |                  Out6 ---> 0<br>  |                  Out7 ---> 0<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,110,HTML
OPTION,0,010,HTML
OPTION,0,101,HTML
OPTION,0,001,HTML
OPTION,1,100,HTML
OPTION,0,111,HTML
OPTION,0,000,HTML
OPTION,0,011,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>For the following decoder, which output(s): are high? <br> <pre>  +------------------------+ <br>  |        Decoder         |<br>1--->in0             Out0 ---> ?<br>0--->in1             Out1 ---> ?<br>1--->in2             Out2 ---> ?<br>  |                  Out3 ---> ?<br>  |                  Out4 ---> ?<br>  |                  Out5 ---> ?<br>  |                  Out6 ---> ?<br>  |                  Out7 ---> ?<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,1,Out5,HTML
OPTION,0,Out4,HTML
OPTION,0,Out0,HTML
OPTION,0,Out1,HTML
OPTION,0,Out3,HTML
OPTION,0,Out7,HTML
OPTION,0,Out2,HTML
OPTION,0,Out6,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>What is the binary input, abc, for the following : decoder? <pre>  +------------------------+ <br>  |        Decoder         |<br>c--->in0             Out0 ---> 0<br>b--->in1             Out1 ---> 0<br>a--->in2             Out2 ---> 0<br>  |                  Out3 ---> 0<br>  |                  Out4 ---> 0<br>  |                  Out5 ---> 1<br>  |                  Out6 ---> 0<br>  |                  Out7 ---> 0<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,000,HTML
OPTION,0,010,HTML
OPTION,0,100,HTML
OPTION,1,101,HTML
OPTION,0,111,HTML
OPTION,0,001,HTML
OPTION,0,011,HTML
OPTION,0,110,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>For the following decoder, which output(s): are high? <br> <pre>  +------------------------+ <br>  |        Decoder         |<br>0--->in0             Out0 ---> ?<br>1--->in1             Out1 ---> ?<br>1--->in2             Out2 ---> ?<br>  |                  Out3 ---> ?<br>  |                  Out4 ---> ?<br>  |                  Out5 ---> ?<br>  |                  Out6 ---> ?<br>  |                  Out7 ---> ?<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,Out0,HTML
OPTION,0,Out4,HTML
OPTION,0,Out3,HTML
OPTION,0,Out1,HTML
OPTION,0,Out5,HTML
OPTION,0,Out7,HTML
OPTION,1,Out6,HTML
OPTION,0,Out2,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>What is the binary input, abc, for the following : decoder? <pre>  +------------------------+ <br>  |        Decoder         |<br>c--->in0             Out0 ---> 0<br>b--->in1             Out1 ---> 0<br>a--->in2             Out2 ---> 0<br>  |                  Out3 ---> 0<br>  |                  Out4 ---> 0<br>  |                  Out5 ---> 0<br>  |                  Out6 ---> 1<br>  |                  Out7 ---> 0<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,101,HTML
OPTION,0,010,HTML
OPTION,0,100,HTML
OPTION,0,001,HTML
OPTION,1,110,HTML
OPTION,0,111,HTML
OPTION,0,011,HTML
OPTION,0,000,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>For the following decoder, which output(s): are high? <br> <pre>  +------------------------+ <br>  |        Decoder         |<br>1--->in0             Out0 ---> ?<br>1--->in1             Out1 ---> ?<br>1--->in2             Out2 ---> ?<br>  |                  Out3 ---> ?<br>  |                  Out4 ---> ?<br>  |                  Out5 ---> ?<br>  |                  Out6 ---> ?<br>  |                  Out7 ---> ?<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,Out4,HTML
OPTION,0,Out2,HTML
OPTION,0,Out3,HTML
OPTION,1,Out7,HTML
OPTION,0,Out5,HTML
OPTION,0,Out6,HTML
OPTION,0,Out0,HTML
OPTION,0,Out1,HTML


NewQuestion,MS
Title,three_input_decoder_in_out
QuestionText,"<p>What is the binary input, abc, for the following : decoder? <pre>  +------------------------+ <br>  |        Decoder         |<br>c--->in0             Out0 ---> 0<br>b--->in1             Out1 ---> 0<br>a--->in2             Out2 ---> 0<br>  |                  Out3 ---> 0<br>  |                  Out4 ---> 0<br>  |                  Out5 ---> 0<br>  |                  Out6 ---> 0<br>  |                  Out7 ---> 1<br>  |                        |<br>  +------------------------+</pre></p>",HTML
Points,10
Difficulty,1
OPTION,0,011,HTML
OPTION,0,010,HTML
OPTION,0,001,HTML
OPTION,0,101,HTML
OPTION,0,100,HTML
OPTION,0,110,HTML
OPTION,1,111,HTML
OPTION,0,000,HTML


